Cod Empresa;CNPJ;Nome Empresa;Receber / Pagar;Código da Fatura;Documento Fatura;Série;Data de Emissão;Data de Vencimento;Data de Pagamento/Baixa;Valor Total R$;Parcela;Prazo;Total de Parcelas;Observação;Gerar Vencimento Fixo;Forma PGTO;Taxa da administradora de Cartão (%);Cliente/ Fornecedor;Nome Cliente/Fornecedor;Desconto;Adiantamento;N° do Pedido;Comprador/Vendedor;Histórico;Conta débito;Conta crédito;Conta de fluxo de caixa;Centro de custo;Excluída;Código Histórico;Indice Conta débito;Código Conta débito;Indice Conta crédito;Código Conta crédito;Código Conta de fluxo de caixa;Número Nota;Data de Exclusao;Cód Usuario Exclusão;Nome Usuario Exclusão;Cód Usuario Lançamento;Nome Usuario Lancamento;Cód Usuario Baixa;Nome Usuario Baixa;Valor Pago/Baixado
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837496;42937;65;05/11/2021;04/01/2022;;64,97;2;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837497;42937;65;05/11/2021;03/02/2022;;64,97;3;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837498;42937;65;05/11/2021;05/03/2022;;64,97;4;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837499;42937;65;05/11/2021;04/04/2022;;64,97;5;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837500;42937;65;05/11/2021;04/05/2022;;64,97;6;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837501;42937;65;05/11/2021;03/06/2022;;64,97;7;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837502;42937;65;05/11/2021;03/07/2022;;64,97;8;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837503;42937;65;05/11/2021;02/08/2022;;64,97;9;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837504;42937;65;05/11/2021;01/09/2022;;64,97;10;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42937;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837505;42938;65;05/11/2021;05/12/2021;;39,97;1;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42938;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837506;42938;65;05/11/2021;04/01/2022;;39,97;2;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42938;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837507;42938;65;05/11/2021;03/02/2022;;39,96;3;0;3;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;18;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42938;;;;63283;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837508;15469;67;05/11/2021;05/12/2021;;78,77;1;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837509;15469;67;05/11/2021;04/01/2022;;78,77;2;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837510;15469;67;05/11/2021;03/02/2022;;78,77;3;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837511;15469;67;05/11/2021;05/03/2022;;78,77;4;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837512;15469;67;05/11/2021;04/04/2022;;78,77;5;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837513;15469;67;05/11/2021;04/05/2022;;78,77;6;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837514;15469;67;05/11/2021;03/06/2022;;78,77;7;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837515;15469;67;05/11/2021;03/07/2022;;78,77;8;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837516;15469;67;05/11/2021;02/08/2022;;78,77;9;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837517;15469;67;05/11/2021;01/09/2022;;78,79;10;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;31;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15469;;;;68791;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837518;42939;65;06/11/2021;07/11/2021;;170,8;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42939;;;;63283;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837519;15470;67;06/11/2021;07/11/2021;;505,8;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;93;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15470;;;;68791;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837520;42942;65;06/11/2021;06/12/2021;;166,63;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42942;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837521;42942;65;06/11/2021;05/01/2022;;166,63;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42942;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837522;42942;65;06/11/2021;04/02/2022;;166,63;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42942;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837523;42942;65;06/11/2021;06/03/2022;;166,63;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42942;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837524;42942;65;06/11/2021;05/04/2022;;166,63;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42942;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837525;42942;65;06/11/2021;05/05/2022;;166,65;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42942;;;;63283;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;837526;22343;68;06/11/2021;06/12/2021;;159,9;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;68;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22343;;;;63375;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837527;42943;65;06/11/2021;06/12/2021;;70,98;1;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837528;42943;65;06/11/2021;05/01/2022;;70,98;2;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837529;42943;65;06/11/2021;04/02/2022;;70,98;3;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837530;42943;65;06/11/2021;06/03/2022;;70,98;4;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837531;42943;65;06/11/2021;05/04/2022;;70,98;5;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837532;42943;65;06/11/2021;05/05/2022;;70,98;6;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837533;42943;65;06/11/2021;04/06/2022;;70,98;7;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837534;42943;65;06/11/2021;04/07/2022;;70,98;8;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837535;42943;65;06/11/2021;03/08/2022;;70,98;9;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837536;42943;65;06/11/2021;02/09/2022;;70,98;10;0;10;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42943;;;;63283;vendas;;;0
11;2,28769E+13;401266 - SHOP - LP SHOPPING PATIO MACEIÓ - AL;Receber;837537;22344;68;06/11/2021;07/11/2021;;66,31;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;68;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;22344;;;;63375;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837538;42944;65;06/11/2021;07/11/2021;;370;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42944;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837539;42945;65;06/11/2021;06/12/2021;;46,65;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42945;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837540;42945;65;06/11/2021;05/01/2022;;46,65;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42945;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837541;42945;65;06/11/2021;04/02/2022;;46,65;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42945;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837542;42945;65;06/11/2021;06/03/2022;;46,65;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42945;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837543;42945;65;06/11/2021;05/04/2022;;46,65;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42945;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837544;42945;65;06/11/2021;05/05/2022;;46,65;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42945;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837545;42946;65;06/11/2021;06/12/2021;;94,95;1;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42946;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837546;42946;65;06/11/2021;05/01/2022;;94,95;2;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008561;REDECARD;0;Não;0;86;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42946;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837547;42947;65;06/11/2021;06/12/2021;;114,9;1;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;29;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42947;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837548;42947;65;06/11/2021;05/01/2022;;114,9;2;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;29;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42947;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837549;42948;65;06/11/2021;06/12/2021;;84,95;1;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42948;;;;63283;vendas;;;0
10;2,29082E+13;401262 - SHOP - LP MACEIÓ SHOPPING - AL;Receber;837550;42948;65;06/11/2021;05/01/2022;;84,95;2;0;2;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;17;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;42948;;;;63283;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837551;15472;67;06/11/2021;07/11/2021;;189,81;1;0;1;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15472;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837552;15473;67;06/11/2021;06/12/2021;;50,8;1;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15473;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837553;15473;67;06/11/2021;05/01/2022;;50,8;2;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15473;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837554;15473;67;06/11/2021;04/02/2022;;50,8;3;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15473;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837555;15473;67;06/11/2021;06/03/2022;;50,8;4;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15473;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837556;15473;67;06/11/2021;05/04/2022;;50,8;5;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15473;;;;68791;vendas;;;0
12;2,28977E+13;401267 - SHOP - LP PÁTIO ARAPIRACA GARDEN SHOP- AL;Receber;837557;15473;67;06/11/2021;05/05/2022;;50,8;6;0;6;1 - CONSUMIDOR FINAL;N;Cartão;0;1008560;CIELO;0;Não;0;103;VENDAS CARTÃO;CONTAS A RECEBER;VENDAS CARTÃO;CAIXA CENTRAL;1;Não;71;01.01.02.02.01;20;03.01.03;36;25;15473;;;;68791;vendas;;;0
